product_id,product_name,rating,review_title,review_text,word_count,text,label,sentiment
16567,Magnesium,5,High Absorption Magnesium,Very good quality product and the shipping was very fast the downside is the tablets are very big and hard to swallow,22,High Absorption Magnesium Very good quality product and the shipping was very fast the downside is the tablets are very big and hard to swallow,1,positive
61865,VitaminC,5,great,"great quality, pure ingredients, taste is neutral, good for the stomach, potent antioxidant source, with great effects on influenza symptoms size is fine, 60 mg. support immunity, balances acidity all in one package",33,"great great quality, pure ingredients, taste is neutral, good for the stomach, potent antioxidant source, with great effects on influenza symptoms size is fine, 60 mg. support immunity, balances acidity all in one package",1,positive
61865,VitaminC,1,Can be stuck in the throat,I'm afraid to drink because it sticks big and my throat sticks. .. I wish I had a tablet type.,20,Can be stuck in the throat I'm afraid to drink because it sticks big and my throat sticks. .. I wish I had a tablet type.,0,negative
16567,Magnesium,4,I'm truly satisfied,"I've been taking Doctor's Best High Absorption Magnesium for about a month now, and I'm truly satisfied with the results. I initially started taking it because of chronic eye twitching, and after about two weeks, I definitely noticed an improvement. Not only that, but the quality of my sleep has also gotten better, and I wake up feeling much more refreshed. I feel like my chronic fatigue has significantly decreased, and the emotional anxiety I used to experience before my menstrual cycle seems to have calmed down. My athletic performance during workouts has also improved. The only downside is that the pills are quite large and a bit difficult to swallow. However, because the effects are so good, I plan to continue taking them. It seems like because it's a high-absorption product, the results are noticeable quite quickly. Overall, I feel like my quality of life has improved, and I'm recommending it to people around me.",156,"I'm truly satisfied I've been taking Doctor's Best High Absorption Magnesium for about a month now, and I'm truly satisfied with the results. I initially started taking it because of chronic eye twitching, and after about two weeks, I definitely noticed an improvement. Not only that, but the quality of my sleep has also gotten better, and I wake up feeling much more refreshed. I feel like my chronic fatigue has significantly decreased, and the emotional anxiety I used to experience before my menstrual cycle seems to have calmed down. My athletic performance during workouts has also improved. The only downside is that the pills are quite large and a bit difficult to swallow. However, because the effects are so good, I plan to continue taking them. It seems like because it's a high-absorption product, the results are noticeable quite quickly. Overall, I feel like my quality of life has improved, and I'm recommending it to people around me.",1,positive
64009,LactoBif,2,Because it's popular,"I bought it because it was popular, but it didn't help my constipation.",13,"Because it's popular I bought it because it was popular, but it didn't help my constipation.",0,negative
61865,VitaminC,2,just,"I always order. I don't feel sick even if I eat on an empty stomach. Doctor's Best products are reliable. If you have a sore throat, taking 1 gram every 3 hours is effective.",34,"just I always order. I don't feel sick even if I eat on an empty stomach. Doctor's Best products are reliable. If you have a sore throat, taking 1 gram every 3 hours is effective.",0,negative
61865,VitaminC,5,great,I very like this Vitamin C! I think price is good for that great quality and quantity!,17,great I very like this Vitamin C! I think price is good for that great quality and quantity!,1,positive
62118,Omega,2,Didn't fit,"After taking this omega, wet seborrhea appeared behind the ears. I stopped taking, everything went away",16,"Didn't fit After taking this omega, wet seborrhea appeared behind the ears. I stopped taking, everything went away",0,negative
67051,VeganVitaB,5,Complete complex of vitamin B,Using B-Complex together with Biotin as a hair growth support and energy production boost. Great quality!,16,Complete complex of vitamin B Using B-Complex together with Biotin as a hair growth support and energy production boost. Great quality!,1,positive
16567,Magnesium,1,Hard to swallow,These pills are huge. Typically no issues swallowing but these definitely need a double or triple take.,17,Hard to swallow These pills are huge. Typically no issues swallowing but these definitely need a double or triple take.,0,negative
64009,LactoBif,2,Does not seem to improve intestinal problems,"It doesn't have much effect for the time being, but it causes difficulty in defecation. It is recommended to drink plenty of water.",23,"Does not seem to improve intestinal problems It doesn't have much effect for the time being, but it causes difficulty in defecation. It is recommended to drink plenty of water.",0,negative
61865,VitaminC,1,Offer a discount and keep the validity of less than 15 months,Offer a discount and keep the validity of less than 15 months,12,Offer a discount and keep the validity of less than 15 months Offer a discount and keep the validity of less than 15 months,0,negative
62118,Omega,2,Attention,Trying to come back after a few months and tell the difference,12,Attention Trying to come back after a few months and tell the difference,0,negative
67051,VeganVitaB,2,It caused me high pressure and fever in the top of the head,"At first I used to take one capsule a day before eating, but after several days of use I noticed that it raises my pressure as I feel heat and numbness in the head and forehead like pins in a strange way on the top of my head. I did not know the reason. I did an experiment for several days to make sure, and I noticed that it was repeated in raising the pressure. So I stopped using it, and then I started relying on eating nutritional yeast, which contains a group of natural B vitamins. I have a feeling that the problem may be from vitamin B3, which is niacin, because there is a developed type that does not result in redness in the face or any side effects, but it is more expensive. It says No Flush I hope my opinion is useful to benefit from my experience and information. thank you",155,"It caused me high pressure and fever in the top of the head At first I used to take one capsule a day before eating, but after several days of use I noticed that it raises my pressure as I feel heat and numbness in the head and forehead like pins in a strange way on the top of my head. I did not know the reason. I did an experiment for several days to make sure, and I noticed that it was repeated in raising the pressure. So I stopped using it, and then I started relying on eating nutritional yeast, which contains a group of natural B vitamins. I have a feeling that the problem may be from vitamin B3, which is niacin, because there is a developed type that does not result in redness in the face or any side effects, but it is more expensive. It says No Flush I hope my opinion is useful to benefit from my experience and information. thank you",0,negative
61865,VitaminC,4,Vitamin C,One of my regular brands that i have been taking for a long time. Provides great immunity against common flu. Packaging is light and makes foe easy carrying around. Potency just right so only need take one daily. Love the quality and does not have too much acidity and gentle on stomach.,52,Vitamin C One of my regular brands that i have been taking for a long time. Provides great immunity against common flu. Packaging is light and makes foe easy carrying around. Potency just right so only need take one daily. Love the quality and does not have too much acidity and gentle on stomach.,1,positive
64009,LactoBif,1,Honesty didn't work for me.,"I have chronic constipation (excuse the expression) and occasional diarrhea, meaning I have irritable bowel syndrome. It's a mix-up, sometimes one way, sometimes the other, and nothing has worked for me at all. The number of bacteria present is low for my condition. If you just want to maintain your health without treating the problem, this is the best option.",60,"Honesty didn't work for me. I have chronic constipation (excuse the expression) and occasional diarrhea, meaning I have irritable bowel syndrome. It's a mix-up, sometimes one way, sometimes the other, and nothing has worked for me at all. The number of bacteria present is low for my condition. If you just want to maintain your health without treating the problem, this is the best option.",0,negative
62118,Omega,4,Good fish are used for fish oil,"It is very good that small fish - anchovies, sardines and mackerel - are used for fish oil, because these fish contain much less heavy metals than large ones, such as tuna. 2 capsules contain EPA 360 and DHA 240, which is the most important indicator of omega 3. I use 4 capsules to reach my required daily dose. The only downside is that the capsule shell uses fish gelatin from tilapia, because as far as I know, these fish are not grown in good ecological conditions.",87,"Good fish are used for fish oil It is very good that small fish - anchovies, sardines and mackerel - are used for fish oil, because these fish contain much less heavy metals than large ones, such as tuna. 2 capsules contain EPA 360 and DHA 240, which is the most important indicator of omega 3. I use 4 capsules to reach my required daily dose. The only downside is that the capsule shell uses fish gelatin from tilapia, because as far as I know, these fish are not grown in good ecological conditions.",1,positive
67051,VeganVitaB,1,Painful,"Every pill I take brings pain and suffering, not to mention the itching, and I don't feel like it's helped me at all.",23,"Painful Every pill I take brings pain and suffering, not to mention the itching, and I don't feel like it's helped me at all.",0,negative
62118,Omega,4,Good Quality but Low Strength,"The quality of this fish oil is good, and although the softgels are a bit large, they are still fairly easy to swallow with no fishy aftertaste. However, each capsule only provides 180 mg EPA and 120 mg DHA, which is quite low compared to the recommended daily intake. You need to take several capsules a day to reach an effective dosage.",62,"Good Quality but Low Strength The quality of this fish oil is good, and although the softgels are a bit large, they are still fairly easy to swallow with no fishy aftertaste. However, each capsule only provides 180 mg EPA and 120 mg DHA, which is quite low compared to the recommended daily intake. You need to take several capsules a day to reach an effective dosage.",1,positive
67051,VeganVitaB,1,Not satisfied,"I still have stomach pain after eating, and I have also tried skin rash, fever and itching! Not recommended to buy.",21,"Not satisfied I still have stomach pain after eating, and I have also tried skin rash, fever and itching! Not recommended to buy.",0,negative
16567,Magnesium,4,"Good source of magnesium, but hard to sallow","After shopping around a lot I found these to be a good source of magnesium. However, not used to taking pills, I found these to be huge and very hard to sallow. I now cut them in half, but even so, they are hard to go down.",47,"Good source of magnesium, but hard to sallow After shopping around a lot I found these to be a good source of magnesium. However, not used to taking pills, I found these to be huge and very hard to sallow. I now cut them in half, but even so, they are hard to go down.",1,positive
67051,VeganVitaB,4,Every woman would need this supplement,"Every woman would need this supplement. Very good brand, good quality, I am satisfied with it. I used it for neurological healing. I have always rad rushes reaction on my skin when I am using it, from this brand i have more severe rash reaction which is passing after 15 min. I recommend it.",54,"Every woman would need this supplement Every woman would need this supplement. Very good brand, good quality, I am satisfied with it. I used it for neurological healing. I have always rad rushes reaction on my skin when I am using it, from this brand i have more severe rash reaction which is passing after 15 min. I recommend it.",1,positive
16567,Magnesium,2,my stomach hurt,"Perhaps because it is alkaline and neutralizes stomach acid, I had a stomach ache a few hours after I drank it after a meal. The tablets are large and hard, unlike capsules, making them difficult to swallow. I only took one tablet and after that I didn't want to drink at all. Magnesium seems to be better absorbed through the skin with mineral water or bath salts.",67,"my stomach hurt Perhaps because it is alkaline and neutralizes stomach acid, I had a stomach ache a few hours after I drank it after a meal. The tablets are large and hard, unlike capsules, making them difficult to swallow. I only took one tablet and after that I didn't want to drink at all. Magnesium seems to be better absorbed through the skin with mineral water or bath salts.",0,negative
61865,VitaminC,4,1000 ascorbic acid,Great support to boost immunity. 1000mg. per serving in quite enough.,11,1000 ascorbic acid Great support to boost immunity. 1000mg. per serving in quite enough.,1,positive
64009,LactoBif,2,Probiotics,"I'm not sure about the quality yet, but the ingredients seem good. The size is average, and I like the individual packaging. I look forward to seeing the effects.",29,"Probiotics I'm not sure about the quality yet, but the ingredients seem good. The size is average, and I like the individual packaging. I look forward to seeing the effects.",0,negative
61865,VitaminC,5,Good very,Quality is good and ingredients too. The size is fine and 1000mg is exellent. Help your immunity and acidity so much. Best package ever seen and good effect and high potency.,31,Good very Quality is good and ingredients too. The size is fine and 1000mg is exellent. Help your immunity and acidity so much. Best package ever seen and good effect and high potency.,1,positive
62118,Omega,5,Great,"Omega3 is my favorite supplement. It improves heart function, provides energy, improves blood circulation, improves brain function, plays an important role in strengthening memory, helps fight viruses, and clarifies the skin.",31,"Great Omega3 is my favorite supplement. It improves heart function, provides energy, improves blood circulation, improves brain function, plays an important role in strengthening memory, helps fight viruses, and clarifies the skin.",1,positive
62118,Omega,5,Amazing,"Great quality omega-3! No fishy aftertaste, easy to swallow, and really helps with joint pain and focus. Noticed a difference after a few weeks. Highly recommend!",26,"Amazing Great quality omega-3! No fishy aftertaste, easy to swallow, and really helps with joint pain and focus. Noticed a difference after a few weeks. Highly recommend!",1,positive
61865,VitaminC,5,Effortless Immune Support,"Even at 1000mg, these capsules are much easier to swallow than messy powder. They are completely tasteless, so you dont have to deal with any intense sourness.",27,"Effortless Immune Support Even at 1000mg, these capsules are much easier to swallow than messy powder. They are completely tasteless, so you dont have to deal with any intense sourness.",1,positive
16567,Magnesium,2,I arrived safely.,"I bought this because it was supposed to help with sleep, but there isn't any dramatic effect.",17,"I arrived safely. I bought this because it was supposed to help with sleep, but there isn't any dramatic effect.",0,negative
61865,VitaminC,1,Did not like,Not the best ingredients. Spend a bit more and get a better product,13,Did not like Not the best ingredients. Spend a bit more and get a better product,0,negative
62118,Omega,4,Still looking,Good price. Been looking for a fish oil for all its great benefits. I just have a problem with the fishy burps later in the day. Maybe I should take it at night!,33,Still looking Good price. Been looking for a fish oil for all its great benefits. I just have a problem with the fishy burps later in the day. Maybe I should take it at night!,1,positive
61865,VitaminC,5,good,good quality and size easily can be swallowed 1000 mg is good dosage and good ingredient. packaging is good and helps with immunity,23,good good quality and size easily can be swallowed 1000 mg is good dosage and good ingredient. packaging is good and helps with immunity,1,positive
61865,VitaminC,5,Vitamin c,Quality size ingredient package benefit joint muscle sleep mineral hormone taste flavor use age composition frequency sensitivity moisture gentle scent feel dry concern dosage immunity sun effect deficiency absorption bone mg acidity,32,Vitamin c Quality size ingredient package benefit joint muscle sleep mineral hormone taste flavor use age composition frequency sensitivity moisture gentle scent feel dry concern dosage immunity sun effect deficiency absorption bone mg acidity,1,positive
64009,LactoBif,5,A ton of probiotics,"This is an extra strength probiotic, with over 6 times the normal amount of probiotics. It actually had a great effect on my gut, would definitely recommend.",27,"A ton of probiotics This is an extra strength probiotic, with over 6 times the normal amount of probiotics. It actually had a great effect on my gut, would definitely recommend.",1,positive
67051,VeganVitaB,4,Good results,My husband has used these due to his nervous systems. It helped him at times with regular intake.,18,Good results My husband has used these due to his nervous systems. It helped him at times with regular intake.,1,positive
61865,VitaminC,1,Didn't fit,"I took it for about a week, but one day I got stomach pains and bloating that I'd never felt before, so I got scared and stopped taking it. When I stopped taking it, it went away in 2-3 days. I have a weak stomach, so it didn't agree with me. Also, it didn't seem to be good that I sometimes took it before going to bed. It's a shame, because everyone else seemed to have good skin effects.",79,"Didn't fit I took it for about a week, but one day I got stomach pains and bloating that I'd never felt before, so I got scared and stopped taking it. When I stopped taking it, it went away in 2-3 days. I have a weak stomach, so it didn't agree with me. Also, it didn't seem to be good that I sometimes took it before going to bed. It's a shame, because everyone else seemed to have good skin effects.",0,negative
62118,Omega,4,good,"Incorporating omega-3s into your diet can be as simple as enjoying a serving of fatty fish a couple of times a week or adding flaxseeds or walnuts to your meals. If you're considering supplements, look for high-quality fish oil or algae-based omega-3s to ensure you're getting the benefits without any unwanted additives.",52,"good Incorporating omega-3s into your diet can be as simple as enjoying a serving of fatty fish a couple of times a week or adding flaxseeds or walnuts to your meals. If you're considering supplements, look for high-quality fish oil or algae-based omega-3s to ensure you're getting the benefits without any unwanted additives.",1,positive
62118,Omega,2,I don't know the effect.,"It's hard to drink and I don't really understand it, so I don't have repeats.",15,"I don't know the effect. It's hard to drink and I don't really understand it, so I don't have repeats.",0,negative
16567,Magnesium,4,good,"*  **Focus on Food First:** These comments emphasize dietary sources as the primary way to get magnesium. *  **Science-Backed:** Comments highlight well-established physiological roles, not exaggerated claims. *  **Supplement Caution:** Mentions include the need for professional guidance, potential side effects, and different forms. *  **Not Medical Advice:** This list is informational. Always consult a healthcare provider for personal health advice or before starting supplements. *  **""Praise"" Context:** These are positive and factual statements about magnesium's importance, aligning with ethical guidelines.",80,"good *  **Focus on Food First:** These comments emphasize dietary sources as the primary way to get magnesium. *  **Science-Backed:** Comments highlight well-established physiological roles, not exaggerated claims. *  **Supplement Caution:** Mentions include the need for professional guidance, potential side effects, and different forms. *  **Not Medical Advice:** This list is informational. Always consult a healthcare provider for personal health advice or before starting supplements. *  **""Praise"" Context:** These are positive and factual statements about magnesium's importance, aligning with ethical guidelines.",1,positive
61865,VitaminC,4,Very good product,"Good product small size did not cause me any side effects ,package is small easy to carry around. Its nothard on the stomach and improves the immunity. Natural product .No taste no smell .High in antioxidants good ingredients natural ingredients not bad quality.",43,"Very good product Good product small size did not cause me any side effects ,package is small easy to carry around. Its nothard on the stomach and improves the immunity. Natural product .No taste no smell .High in antioxidants good ingredients natural ingredients not bad quality.",1,positive
61865,VitaminC,4,Vitamin C capsules,"These vitamin capsules are on the bigger side, not so easy to swallow for me, so I take them twice a week for a boost (I eat plenty of fruits rich in C vitamins).",34,"Vitamin C capsules These vitamin capsules are on the bigger side, not so easy to swallow for me, so I take them twice a week for a boost (I eat plenty of fruits rich in C vitamins).",1,positive
16567,Magnesium,4,Excellent,"Best magnesium supplement with high absorption, good size and best quality minerals",12,"Excellent Best magnesium supplement with high absorption, good size and best quality minerals",1,positive
64009,LactoBif,1,By human?,"Did you like Healthy Origins? This one has more reviews, so I tried it for about half a year. Apparently it didn't suit me, and the flatulence smelled strange (an incredible stench like a rotten egg left for three years). When I returned to Healthy Origins, it changed to an acceptable odor in a few days. There are many people who like this California Gold Nutrition because it suits their body, so I wonder if the balance of the bacteria contained (the number of strains and types of the two products are exactly the same) suits their constitution.",98,"By human? Did you like Healthy Origins? This one has more reviews, so I tried it for about half a year. Apparently it didn't suit me, and the flatulence smelled strange (an incredible stench like a rotten egg left for three years). When I returned to Healthy Origins, it changed to an acceptable odor in a few days. There are many people who like this California Gold Nutrition because it suits their body, so I wonder if the balance of the bacteria contained (the number of strains and types of the two products are exactly the same) suits their constitution.",0,negative
64009,LactoBif,5,Good,Scent good Use good Quality good Size good Age good Package good,12,Good Scent good Use good Quality good Size good Age good Package good,1,positive
16567,Magnesium,5,loved it!,"The quality is good. Very beneficial for sleep and overall nervous system. Big size, the tablets are also big but no problem for me. Good magnesium overall. Packaging is very safe",31,"loved it! The quality is good. Very beneficial for sleep and overall nervous system. Big size, the tablets are also big but no problem for me. Good magnesium overall. Packaging is very safe",1,positive
64009,LactoBif,1,Cultivate good bacteria,"I used to eat it before, but the price is ... Hey, constipation This time, I bought it with fructooligosaccharide called lactic acid bacterium.",24,"Cultivate good bacteria I used to eat it before, but the price is ... Hey, constipation This time, I bought it with fructooligosaccharide called lactic acid bacterium.",0,negative
61865,VitaminC,1,I do not know.,"I tried this brand's Vitamin D and thought it was cheap and good quality, so I bought it and tried it, but I couldn't feel any improvement.",27,"I do not know. I tried this brand's Vitamin D and thought it was cheap and good quality, so I bought it and tried it, but I couldn't feel any improvement.",0,negative
61865,VitaminC,2,The shelf life is very short,"The expiration date is very short, I think it shouldn't be, because 60 capsules should be enough for two months, and in fact I can only take them for a month",31,"The shelf life is very short The expiration date is very short, I think it shouldn't be, because 60 capsules should be enough for two months, and in fact I can only take them for a month",0,negative
62118,Omega,5,Value for money,"Good for the skin and brain function. Effective for daily use, reasonable price for product quality, value for money. Sufficiently long expiry date, good packaging. Prompt delivery.",27,"Value for money Good for the skin and brain function. Effective for daily use, reasonable price for product quality, value for money. Sufficiently long expiry date, good packaging. Prompt delivery.",1,positive
61865,VitaminC,1,disappointing,"When I drank it, I got heartburn, stomach pain, and nausea. It didn't suit me.",15,"disappointing When I drank it, I got heartburn, stomach pain, and nausea. It didn't suit me.",0,negative
64009,LactoBif,4,Effective and gentle on the stomach,"I've been using these probiotics for a few weeks now, and they've made a noticeable difference in my digestion. My bloating has decreased, and I feel more regular overall. The capsules are easy to swallow and don't upset my stomach, which is a plus. I also appreciate that they're vegetarian and free from common allergens. The only reason I'm giving four stars instead of five is that I haven't noticed a significant boost in energy levels, but for gut health, this product works well.",84,"Effective and gentle on the stomach I've been using these probiotics for a few weeks now, and they've made a noticeable difference in my digestion. My bloating has decreased, and I feel more regular overall. The capsules are easy to swallow and don't upset my stomach, which is a plus. I also appreciate that they're vegetarian and free from common allergens. The only reason I'm giving four stars instead of five is that I haven't noticed a significant boost in energy levels, but for gut health, this product works well.",1,positive
16567,Magnesium,1,I can't even swallow this!,I have to return this as its so difficult to swallow . The tab is hugh IMO and it keeps getting stuck to the roof of my mouth.,28,I can't even swallow this! I have to return this as its so difficult to swallow . The tab is hugh IMO and it keeps getting stuck to the roof of my mouth.,0,negative
67051,VeganVitaB,4,Like it so far,I trust this brand and have bought lots of their products. I just started taking this specific b complex but so far so good. This B complex had all the b vits I was looking for. The price iherb had was good so I went for it.,47,Like it so far I trust this brand and have bought lots of their products. I just started taking this specific b complex but so far so good. This B complex had all the b vits I was looking for. The price iherb had was good so I went for it.,1,positive
61865,VitaminC,1,So be it!,"I don't like the company, I took a friend, she is also not very happy. I do not recommend",19,"So be it! I don't like the company, I took a friend, she is also not very happy. I do not recommend",0,negative
16567,Magnesium,4,cheap but has fillers,Good stuff. But does have some fillers. Wish they'd put less fillers in and more magnesium. I've switched to magnesium glycinate powder in bulk. But this is easier. You just have to take a lot of pills.,37,cheap but has fillers Good stuff. But does have some fillers. Wish they'd put less fillers in and more magnesium. I've switched to magnesium glycinate powder in bulk. But this is easier. You just have to take a lot of pills.,1,positive
16567,Magnesium,4,hard to swallow,"I wish these could be smaller in size or ad an capsule as it is very hard to swallow them. I usually do not have issues with swallowing supplements. If I follow doctors orders I need 400mg of magnesium 1 hour before bed, in order to get 4 tablets in one go you have to drink quite a lot of water but then it means likely getting up during night to pee. Overall I trust Doctor's best products, just would be better if they produce product that is easier to use",91,"hard to swallow I wish these could be smaller in size or ad an capsule as it is very hard to swallow them. I usually do not have issues with swallowing supplements. If I follow doctors orders I need 400mg of magnesium 1 hour before bed, in order to get 4 tablets in one go you have to drink quite a lot of water but then it means likely getting up during night to pee. Overall I trust Doctor's best products, just would be better if they produce product that is easier to use",1,positive
64009,LactoBif,5,it did the job,"After being on ABX for a week, I took these for 10 days or so. It seems like it balanced my bowels and bowel movements.",25,"it did the job After being on ABX for a week, I took these for 10 days or so. It seems like it balanced my bowels and bowel movements.",1,positive
61865,VitaminC,5,Like it guyyyys,Quality and ingredient Size in Immune mg Acidic and packaged good Effects good Potency Stomach not hard Antioxidants help skin Taste is good!!! I use it everyday and it good in my skin,33,Like it guyyyys Quality and ingredient Size in Immune mg Acidic and packaged good Effects good Potency Stomach not hard Antioxidants help skin Taste is good!!! I use it everyday and it good in my skin,1,positive
62118,Omega,5,Frequent purchase,"I have been buying this product for years, it is very effective",12,"Frequent purchase I have been buying this product for years, it is very effective",1,positive
67051,VeganVitaB,2,It didn't suit me,"There are a lot of side effects - headache, tachycardia, increased blood pressure. And this is taking into account that I take one tablet after meals. Although there is a big deficiency in B vitamins and this complex was prescribed.",40,"It didn't suit me There are a lot of side effects - headache, tachycardia, increased blood pressure. And this is taking into account that I take one tablet after meals. Although there is a big deficiency in B vitamins and this complex was prescribed.",0,negative
61865,VitaminC,1,Good product,Very good brand with a lot of seeker how looking for good quality products,14,Good product Very good brand with a lot of seeker how looking for good quality products,0,negative
61865,VitaminC,4,not sure about efficacy but it's value for money,"not sure about efficacy but it's value for money, California gold is also lab tested so it assures consumers of it's quality. hope it can boost immunity!",27,"not sure about efficacy but it's value for money not sure about efficacy but it's value for money, California gold is also lab tested so it assures consumers of it's quality. hope it can boost immunity!",1,positive
67051,VeganVitaB,4,Great !,Love that they are made with the biologically active forms of each nutrient !,14,Great ! Love that they are made with the biologically active forms of each nutrient !,1,positive
64009,LactoBif,1,Capsules,"Goodness Ingredients Quantity Dietary Supplement Package Benefit Digestion Microbiome Intestinal Absorption Taste Constipation The Crown of Forgiveness ((O God, You are my Lord, there is no god but You, You created me, and I am Your servant, and I adhere to Your covenant and promise as much as I can. I seek refuge in You from the evil of what I have done. I seek refuge in You by Your grace upon me, and I acknowledge my sin, so forgive me. No one forgives sins except you 10 times",89,"Capsules Goodness Ingredients Quantity Dietary Supplement Package Benefit Digestion Microbiome Intestinal Absorption Taste Constipation The Crown of Forgiveness ((O God, You are my Lord, there is no god but You, You created me, and I am Your servant, and I adhere to Your covenant and promise as much as I can. I seek refuge in You from the evil of what I have done. I seek refuge in You by Your grace upon me, and I acknowledge my sin, so forgive me. No one forgives sins except you 10 times",0,negative
67051,VeganVitaB,2,It tastes weird,"Maybe it's because it's VITAMIN B? It smells really bad, and I have to endure a weird smell every time I eat it.",23,"It tastes weird Maybe it's because it's VITAMIN B? It smells really bad, and I have to endure a weird smell every time I eat it.",0,negative
62118,Omega,4,Side effects,"Omega 3 is good for everyone. However, we should keep in mind that it may cause side effects. after taking it for a month I had severe constipation and my reflux (heartburn) was back. So I had to stop taking it. So just wanted to post it as a warning for others who might be prone to those issues.",59,"Side effects Omega 3 is good for everyone. However, we should keep in mind that it may cause side effects. after taking it for a month I had severe constipation and my reflux (heartburn) was back. So I had to stop taking it. So just wanted to post it as a warning for others who might be prone to those issues.",1,positive
67051,VeganVitaB,4,Best ingredient for max energy!,"These LIFE ingredients give you maximum energy with maximum effect on metabolism and nervous system! Easy to taste, not big size, and with good quality! I recommend the product and I will reorder for sure. As I know this is an important supplement joint for sleep and potency, including niacin flush and folic acid in the same package.",58,"Best ingredient for max energy! These LIFE ingredients give you maximum energy with maximum effect on metabolism and nervous system! Easy to taste, not big size, and with good quality! I recommend the product and I will reorder for sure. As I know this is an important supplement joint for sleep and potency, including niacin flush and folic acid in the same package.",1,positive
62118,Omega,4,Cost effective Omega 3 supplement,"I usually consume Omega 3 for its benefits related to inflammation, cholesterol management and for overall heart health. This particular package has all the needed ingredients with a very mild taste that helps with the fish taste. California Gold has acceptable quality products that are always my first go to when I have to purchase supplements at lower price point",60,"Cost effective Omega 3 supplement I usually consume Omega 3 for its benefits related to inflammation, cholesterol management and for overall heart health. This particular package has all the needed ingredients with a very mild taste that helps with the fish taste. California Gold has acceptable quality products that are always my first go to when I have to purchase supplements at lower price point",1,positive
67051,VeganVitaB,4,Benefit for nervous systems,"Big quality: high absorption, effect immediate in terms of stability and energy.Size of pills too big.",16,"Benefit for nervous systems Big quality: high absorption, effect immediate in terms of stability and energy.Size of pills too big.",1,positive
61865,VitaminC,5,Good,I added to my morning stack. Synergies with NAC on an empty stomachs.,13,Good I added to my morning stack. Synergies with NAC on an empty stomachs.,1,positive
16567,Magnesium,5,For Keto Diet,"Magnesium is one of the best supplements for a keto diet. Meet your intake goal and you may face less fatigue, muscle cramping, anxiety, and trouble sleeping.",27,"For Keto Diet Magnesium is one of the best supplements for a keto diet. Meet your intake goal and you may face less fatigue, muscle cramping, anxiety, and trouble sleeping.",1,positive
62118,Omega,4,good,"This product stands out for its consistent quality, which is critical for me since variation in supplement potency can be an issue. The ingredients list is transparent, featuring adaptogenic compounds like ginseng, amino acids such as L-arginine, and fiber from flaxseed, all backed by solid sourcing. The antioxidant content, with vitamin C and E, aligns with studies linking them to reduced oxidative stress (like in NHANES data).",67,"good This product stands out for its consistent quality, which is critical for me since variation in supplement potency can be an issue. The ingredients list is transparent, featuring adaptogenic compounds like ginseng, amino acids such as L-arginine, and fiber from flaxseed, all backed by solid sourcing. The antioxidant content, with vitamin C and E, aligns with studies linking them to reduced oxidative stress (like in NHANES data).",1,positive
62118,Omega,1,yet,"I bought it because it said the ingredients were good, but I guess I'll have to keep eating it to find out.",22,"yet I bought it because it said the ingredients were good, but I guess I'll have to keep eating it to find out.",0,negative
64009,LactoBif,2,bacteria,I did not continue taking it because it messed up my digestive system. We must maintain the balance of digestive system bacteria and not tamper with it by adding external bacteria.,31,bacteria I did not continue taking it because it messed up my digestive system. We must maintain the balance of digestive system bacteria and not tamper with it by adding external bacteria.,0,negative
67051,VeganVitaB,5,"Nice quality affordable price, i would like to recommend this product","Nice quality affordable price, i would like to recommend this product",11,"Nice quality affordable price, i would like to recommend this product Nice quality affordable price, i would like to recommend this product",1,positive
64009,LactoBif,5,Good one,"Size good for one, no taste , quality great, ingredient good",11,"Good one Size good for one, no taste , quality great, ingredient good",1,positive
62118,Omega,4,Fish oil really helps,"The benefit of daily fish oil is softer skin. Omega 3 does make a difference.  it's easy to shallow and doesn't have a taste. What i don't like about this product is i have to take 2 capsules daily, not 1 capsule.",42,"Fish oil really helps The benefit of daily fish oil is softer skin. Omega 3 does make a difference.  it's easy to shallow and doesn't have a taste. What i don't like about this product is i have to take 2 capsules daily, not 1 capsule.",1,positive
61865,VitaminC,5,Good quality,for sure vitamin c will boost your immune system and your energy.. good quality with no effect on stomach acidity reasonable size and the thing is it's on Veggie capsules,30,Good quality for sure vitamin c will boost your immune system and your energy.. good quality with no effect on stomach acidity reasonable size and the thing is it's on Veggie capsules,1,positive
64009,LactoBif,2,"Peace, mercy and blessings of God be upon you","Note, people, beware of placing a symbol resembling a cross drawn on the packages in a table explaining the composition of this supplement or medicine, for caution and caution. There is also an excellent probiotic such as Dicoflor 60.",39,"Peace, mercy and blessings of God be upon you Note, people, beware of placing a symbol resembling a cross drawn on the packages in a table explaining the composition of this supplement or medicine, for caution and caution. There is also an excellent probiotic such as Dicoflor 60.",0,negative
16567,Magnesium,4,Doctor'd Best products,I used Doctor'd Best products for more than 5 years with no impact. This Magnesium is one of them and still good and product quality is good,27,Doctor'd Best products I used Doctor'd Best products for more than 5 years with no impact. This Magnesium is one of them and still good and product quality is good,1,positive
